id,filename,class,source,source_url,source_id,license,author,date_captured,date_fetched,original_resolution,md5,notes
gbif_5243447_5069135053_0,data/raw/gbif/sano/5243447_5069135053_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007580_lg.jpg,5243447:5069135053:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-06,2026-05-10T03:50:59Z,2000x3000,13628ef3e11b03631645768b18393639,United States of America
gbif_5243447_5069135904_0,data/raw/gbif/sano/5243447_5069135904_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007584_lg.jpg,5243447:5069135904:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-03,2026-05-10T03:51:00Z,2000x3000,8d7b92582ab54da297531515feeeebf3,United States of America
gbif_5243447_5069141549_0,data/raw/gbif/sano/5243447_5069141549_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007588_lg.jpg,5243447:5069141549:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-06,2026-05-10T03:51:01Z,2000x3000,0072f8461c3692938c71fd9683f15584,United States of America
gbif_5243447_5069141578_0,data/raw/gbif/sano/5243447_5069141578_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007592_lg.jpg,5243447:5069141578:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-03,2026-05-10T03:51:02Z,2000x3000,1cff76259e61db74ba6cd4a2a1375226,United States of America
gbif_5243447_5069144070_0,data/raw/gbif/sano/5243447_5069144070_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007706_lg.jpg,5243447:5069144070:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-06,2026-05-10T03:51:03Z,2000x3000,78966966b0e7e1da61f08334478d2a5c,United States of America
gbif_5243447_5069144076_0,data/raw/gbif/sano/5243447_5069144076_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007712_lg.jpg,5243447:5069144076:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-06,2026-05-10T03:51:04Z,2000x3000,49cfd4b92342d2cd62d4ff032d9a98a5,United States of America
gbif_5243447_5069144081_0,data/raw/gbif/sano/5243447_5069144081_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007713_lg.jpg,5243447:5069144081:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-06,2026-05-10T03:51:05Z,2000x3000,b47c9d750515849f438e3cd51664fff6,United States of America
gbif_5243447_5069144084_0,data/raw/gbif/sano/5243447_5069144084_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007715_lg.jpg,5243447:5069144084:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-06,2026-05-10T03:51:06Z,2000x3000,fea231bfa717c6ada82d8bf75327e1c5,United States of America
gbif_5243447_5069144110_0,data/raw/gbif/sano/5243447_5069144110_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007717_lg.jpg,5243447:5069144110:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-01,2026-05-10T03:51:07Z,2000x3000,b0a93f04ba0880423760c6d66e2b3add,United States of America
gbif_5243447_5069144112_0,data/raw/gbif/sano/5243447_5069144112_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007719_lg.jpg,5243447:5069144112:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-03,2026-05-10T03:51:08Z,2000x3000,ad6ac2ffce002244cb8dea70da263ecf,United States of America
gbif_5243447_5069144113_0,data/raw/gbif/sano/5243447_5069144113_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007718_lg.jpg,5243447:5069144113:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-06,2026-05-10T03:51:09Z,2000x3000,7c839a83e1292d692e826c9a4cc4e9a8,United States of America
gbif_5243447_5069144114_0,data/raw/gbif/sano/5243447_5069144114_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007721_lg.jpg,5243447:5069144114:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-03,2026-05-10T03:51:10Z,2000x3000,5faf5c98e11abc8976a0d03903502a57,United States of America
gbif_5243447_5069144115_0,data/raw/gbif/sano/5243447_5069144115_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007720_lg.jpg,5243447:5069144115:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-01,2026-05-10T03:51:11Z,2000x3000,7e186dd98014d85b9c972ef65a6b1ccd,United States of America
gbif_5243447_5069144117_0,data/raw/gbif/sano/5243447_5069144117_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007723_lg.jpg,5243447:5069144117:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-03,2026-05-10T03:51:12Z,2000x3000,ddb24abf11f2a00e767e2b262b1495d5,United States of America
gbif_5243447_5069144119_0,data/raw/gbif/sano/5243447_5069144119_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007725_lg.jpg,5243447:5069144119:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-06,2026-05-10T03:51:13Z,2000x3000,68866823768317171b1caa72635a75ab,United States of America
gbif_5243447_5069144144_0,data/raw/gbif/sano/5243447_5069144144_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007726_lg.jpg,5243447:5069144144:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-03,2026-05-10T03:51:14Z,2000x3000,aad373f311611c7db00d07014a0d207f,United States of America
gbif_5243447_5069144146_0,data/raw/gbif/sano/5243447_5069144146_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007728_lg.jpg,5243447:5069144146:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-03,2026-05-10T03:51:15Z,2000x3000,3a3948c0e941791a6ebb6f4a2324b834,United States of America
gbif_5243447_5069144148_0,data/raw/gbif/sano/5243447_5069144148_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007727_lg.jpg,5243447:5069144148:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-06,2026-05-10T03:51:16Z,2000x3000,a86ea8b6c011ec164bc37dac5115c4da,United States of America
gbif_5243447_5069144151_0,data/raw/gbif/sano/5243447_5069144151_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007729_lg.jpg,5243447:5069144151:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-01,2026-05-10T03:51:17Z,2000x3000,da94c607dd26818fe7f07605d11c65fe,United States of America
gbif_5243447_5069144153_0,data/raw/gbif/sano/5243447_5069144153_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007732_lg.jpg,5243447:5069144153:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-02,2026-05-10T03:51:18Z,2000x3000,abfa8825c09abb64429cf8ec38f4bbc1,United States of America
gbif_5243447_5069145312_0,data/raw/gbif/sano/5243447_5069145312_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007629_lg.jpg,5243447:5069145312:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-01,2026-05-10T03:51:19Z,2000x3000,b70b63c31d11cff019974270f2f57700,United States of America
gbif_5243447_5069145316_0,data/raw/gbif/sano/5243447_5069145316_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007630_lg.jpg,5243447:5069145316:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-03,2026-05-10T03:51:20Z,2000x3000,24daa1d67ba15eb37e5a8e9c9246e724,United States of America
gbif_5243447_5069145368_0,data/raw/gbif/sano/5243447_5069145368_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007637_lg.jpg,5243447:5069145368:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-03,2026-05-10T03:51:21Z,2000x3000,76f62f6d76528b911f08cba3bfd2da7b,United States of America
gbif_5243447_5069145379_0,data/raw/gbif/sano/5243447_5069145379_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007638_lg.jpg,5243447:5069145379:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-02,2026-05-10T03:51:22Z,2000x3000,708aa3b42ff7889882b816857f3e78de,United States of America
gbif_5243447_5069145381_0,data/raw/gbif/sano/5243447_5069145381_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007641_lg.jpg,5243447:5069145381:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-06,2026-05-10T03:51:23Z,2000x3000,1dc28bb083da027ab99e395f6882b373,United States of America
gbif_5243447_5069145382_0,data/raw/gbif/sano/5243447_5069145382_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007640_lg.jpg,5243447:5069145382:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-03,2026-05-10T03:51:24Z,2000x3000,4f8fd65f1bd30676bbd4a93cfff7d1dd,United States of America
gbif_5243447_5069146302_0,data/raw/gbif/sano/5243447_5069146302_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007642_lg.jpg,5243447:5069146302:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-01,2026-05-10T03:51:25Z,2000x3000,1ce22ed7be8af00e821509875942677f,United States of America
gbif_5243447_5069149991_0,data/raw/gbif/sano/5243447_5069149991_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007763_lg.jpg,5243447:5069149991:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-02,2026-05-10T03:51:26Z,2000x3000,09960b40acf9f1d2107e8944d681ab20,United States of America
gbif_5243447_5069150253_0,data/raw/gbif/sano/5243447_5069150253_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007776_lg.jpg,5243447:5069150253:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-03,2026-05-10T03:51:27Z,2000x3000,c3023d70df34962b32af06757ef5ccc4,United States of America
gbif_5243447_5069150340_0,data/raw/gbif/sano/5243447_5069150340_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007799_lg.jpg,5243447:5069150340:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1991-04-03,2026-05-10T03:51:28Z,2000x3000,c4fee0fafa1af518e22482c506a1f172,United States of America
gbif_5243447_2846049901_0,data/raw/gbif/sano/5243447_2846049901_0.jpg,sano,gbif,http://pictures.snsb.info/SMNKfungicoll/web/KR-M-0037/KR-M-0037659_20140331_143727.jpg,5243447:2846049901:0,CC-BY-4.0,,1991-08,2026-05-10T03:51:30Z,800x527,38496a5922faf2ced63f5600a5a0bddf,Germany
gbif_5243447_2516716565_0,data/raw/gbif/sano/5243447_2516716565_0.jpg,sano,gbif,https://medialib.naturalis.nl/file/id/L.3973049/format/large,5243447:2516716565:0,CC0-1.0,Naturalis Biodiversity Center,1991-11-27,2026-05-10T03:51:31Z,1920x1353,7e47af19bf016c372c6a1156bd62f446,Netherlands
gbif_5243447_2517070221_0,data/raw/gbif/sano/5243447_2517070221_0.jpg,sano,gbif,https://medialib.naturalis.nl/file/id/L.3973068/format/large,5243447:2517070221:0,CC0-1.0,Naturalis Biodiversity Center,1991-12-01,2026-05-10T03:51:32Z,1920x1477,03713768020b6dc7fd542d8381e5c22e,Netherlands
gbif_5243447_5069135899_0,data/raw/gbif/sano/5243447_5069135899_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007583_lg.jpg,5243447:5069135899:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-03-23,2026-05-10T03:51:33Z,2000x3000,1273c59662f686824738f3827fe4523e,United States of America
gbif_5243447_5069144080_0,data/raw/gbif/sano/5243447_5069144080_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007714_lg.jpg,5243447:5069144080:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-03-20,2026-05-10T03:51:34Z,2000x3000,1e75635732ebad80df79f94138472f28,United States of America
gbif_5243447_5069144200_0,data/raw/gbif/sano/5243447_5069144200_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007745_lg.jpg,5243447:5069144200:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-03-20,2026-05-10T03:51:35Z,2000x3000,72a62cf7243c65a1232324660c393b07,United States of America
gbif_5243447_5069144201_0,data/raw/gbif/sano/5243447_5069144201_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007744_lg.jpg,5243447:5069144201:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-03-20,2026-05-10T03:51:36Z,2000x3000,fafb9641258aafe48d3441c8b352604b,United States of America
gbif_5243447_5069149943_0,data/raw/gbif/sano/5243447_5069149943_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007758_lg.jpg,5243447:5069149943:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-03-20,2026-05-10T03:51:37Z,2000x3000,f81776fe1ecd8b50a4053b59544daf1e,United States of America
gbif_5243447_5069150237_0,data/raw/gbif/sano/5243447_5069150237_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007769_lg.jpg,5243447:5069150237:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-03-20,2026-05-10T03:51:37Z,2000x3000,d273eb8ac344af7a8bfef5ff6f243bce,United States of America
gbif_5243447_5069150300_0,data/raw/gbif/sano/5243447_5069150300_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007793_lg.jpg,5243447:5069150300:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-05-20,2026-05-10T03:51:38Z,2000x3000,1270d53c99a1a9a6a94e3e55525993d2,Canada
gbif_5243447_5069149948_0,data/raw/gbif/sano/5243447_5069149948_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007755_lg.jpg,5243447:5069149948:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-06-05,2026-05-10T03:51:40Z,2000x3000,ac716768253c852c305f79272ada585b,United States of America
gbif_5243447_5069150303_0,data/raw/gbif/sano/5243447_5069150303_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007794_lg.jpg,5243447:5069150303:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-06-03,2026-05-10T03:51:40Z,2000x3000,33e6445f7f572edf9453a2a51907b372,Canada
gbif_5243447_5069146246_0,data/raw/gbif/sano/5243447_5069146246_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007668_lg.jpg,5243447:5069146246:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-07-31,2026-05-10T03:51:41Z,2000x3000,3a0ad8a643fc1efd9b816cf5886fb3c0,Canada
gbif_5243447_5069146249_0,data/raw/gbif/sano/5243447_5069146249_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007667_lg.jpg,5243447:5069146249:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-07-31,2026-05-10T03:51:42Z,2000x3000,abc34b354b4ee6367b87cf6e783df05d,Canada
gbif_5243447_5069146250_0,data/raw/gbif/sano/5243447_5069146250_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007670_lg.jpg,5243447:5069146250:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-07-31,2026-05-10T03:51:43Z,2000x3000,86433a4022213d47667b1efdd69482b7,Canada
gbif_5243447_5069146260_0,data/raw/gbif/sano/5243447_5069146260_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007674_lg.jpg,5243447:5069146260:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-07-31,2026-05-10T03:51:45Z,2000x3000,d5a52d4f4df6136942b15a2aa81b565b,Canada
gbif_5243447_5069141584_0,data/raw/gbif/sano/5243447_5069141584_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007596_lg.jpg,5243447:5069141584:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-08-07,2026-05-10T03:51:45Z,2000x3000,32bc208bfe4cd9b41b95b5539a150ad7,Canada
gbif_5243447_5069144158_0,data/raw/gbif/sano/5243447_5069144158_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007735_lg.jpg,5243447:5069144158:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-08-03,2026-05-10T03:51:47Z,2000x3000,1b0b7c17a9e19229a1099f8d92b233e6,Canada
gbif_5243447_5069144213_0,data/raw/gbif/sano/5243447_5069144213_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007686_lg.jpg,5243447:5069144213:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-08-02,2026-05-10T03:51:47Z,2000x3000,b46e1d33b2eca75aa351aa4c891dd1e8,Canada
gbif_5243447_5069144214_0,data/raw/gbif/sano/5243447_5069144214_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007685_lg.jpg,5243447:5069144214:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-08-02,2026-05-10T03:51:49Z,2000x3000,765c4d8633e2c1d58d97075b3a34030c,Canada
gbif_5243447_5069146167_0,data/raw/gbif/sano/5243447_5069146167_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007657_lg.jpg,5243447:5069146167:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-08-07,2026-05-10T03:51:49Z,2000x3000,a9daa54207d5b593f3dbb5762a792c73,Canada
gbif_5243447_5069146190_0,data/raw/gbif/sano/5243447_5069146190_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007659_lg.jpg,5243447:5069146190:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-08-05,2026-05-10T03:51:50Z,2000x3000,b752f3b8e1099a4936502777f2269093,Canada
gbif_5243447_5069146195_0,data/raw/gbif/sano/5243447_5069146195_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007660_lg.jpg,5243447:5069146195:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-08-02,2026-05-10T03:51:51Z,2000x3000,19a3f409870d576b4762f575e4f079c0,Canada
gbif_5243447_5069146196_0,data/raw/gbif/sano/5243447_5069146196_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007661_lg.jpg,5243447:5069146196:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-08-05,2026-05-10T03:51:52Z,2000x3000,3f9216c88652f96c052b6d300aeedf13,Canada
gbif_5243447_5069146221_0,data/raw/gbif/sano/5243447_5069146221_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007662_lg.jpg,5243447:5069146221:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-08-05,2026-05-10T03:51:53Z,2000x3000,10890b67d86ac4c7a37294a16dfd97ef,Canada
gbif_5243447_5069146231_0,data/raw/gbif/sano/5243447_5069146231_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007666_lg.jpg,5243447:5069146231:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-08-02,2026-05-10T03:51:54Z,2000x3000,ad283666d5bdcb28cee1ef08ca000cff,Canada
gbif_5243447_5069146253_0,data/raw/gbif/sano/5243447_5069146253_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007669_lg.jpg,5243447:5069146253:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-08-03,2026-05-10T03:51:55Z,2000x3000,afc51a2f1b4ed101bd7395669eb98dc9,Canada
gbif_5243447_5069146255_0,data/raw/gbif/sano/5243447_5069146255_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007672_lg.jpg,5243447:5069146255:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-08-05,2026-05-10T03:51:56Z,2000x3000,03a598c368c3e21de0b950c26cd3d1b5,Canada
gbif_5243447_5069146257_0,data/raw/gbif/sano/5243447_5069146257_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007671_lg.jpg,5243447:5069146257:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-08-06,2026-05-10T03:51:57Z,2000x3000,2c5fd1cb2282adb3f97d7dff11756b0e,Canada
gbif_5243447_5069146261_0,data/raw/gbif/sano/5243447_5069146261_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007673_lg.jpg,5243447:5069146261:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-08-05,2026-05-10T03:51:58Z,2000x3000,3823f9a623124db4637d5a2a7dedc31b,Canada
gbif_5243447_5069146267_0,data/raw/gbif/sano/5243447_5069146267_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007675_lg.jpg,5243447:5069146267:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-08-06,2026-05-10T03:51:59Z,2000x3000,9abc8f1e3d5214fb08dba615f027e2af,Canada
gbif_5243447_5069146278_0,data/raw/gbif/sano/5243447_5069146278_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007677_lg.jpg,5243447:5069146278:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-08-02,2026-05-10T03:52:00Z,2000x3000,b84cde8d22a33acc8f988c44ca96a6cd,Canada
gbif_5243447_5069146279_0,data/raw/gbif/sano/5243447_5069146279_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007679_lg.jpg,5243447:5069146279:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-08-05,2026-05-10T03:52:01Z,2000x3000,3e2052796017496c13d4924c7cad0f26,Canada
gbif_5243447_5069146280_0,data/raw/gbif/sano/5243447_5069146280_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007678_lg.jpg,5243447:5069146280:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-08-02,2026-05-10T03:52:02Z,2000x3000,9de0cf637f4210ba3e6a41a61d71427a,Canada
gbif_5243447_5069146283_0,data/raw/gbif/sano/5243447_5069146283_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007683_lg.jpg,5243447:5069146283:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-08-06,2026-05-10T03:52:03Z,2000x3000,08a97b208907d895ab35bf6735eca4ad,Canada
gbif_5243447_5069150272_0,data/raw/gbif/sano/5243447_5069150272_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007784_lg.jpg,5243447:5069150272:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1990-08-06,2026-05-10T03:52:04Z,2000x3000,90f638efe52c6f3dc8c7e2a2756b2945,Canada
